ts,line,air_temp,humidity,pressure,soil_moisture,soil_moisture_trend,vapor_pressure_deficit,heat_stress,moisture_temp_ratio,volume_increase,rain_6h,wind_speed,et0,solar_radiation,hour_sin,hour_cos,weekday_sin,weekday_cos,mode,soil_moisture_lag1,air_temp_lag1,humidity_lag1,soil_moisture_delta,air_temp_delta,humidity_delta,soil_moisture_mean_24h,soil_moisture_max_24h,soil_moisture_min_24h,air_temp_max_24h,class
2023-07-27 06:00:00,3,27.241666666666667,53.861111111111114,1011.8777777777777,20.15722222222222,-0.03933931078551185,1.6684756461707675,12.569002314814814,0.7137405330972754,0,0.0,8.700000000000001,13.079999999999998,540.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,A,20.43444444444445,16.441666666666666,83.16666666666667,-0.27722222222222825,10.8,-29.305555555555557,20.590117063492066,21.041944444444443,20.15722222222222,33.09166666666667,0
2023-07-27 12:00:00,3,32.69722222222222,37.875,1008.6694444444446,19.994444444444454,-0.023174928425070716,3.072296487788858,20.31314930555556,0.5933558651389006,0,0.0,6.633333333333333,14.819999999999999,547.1666666666666,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,A,20.15722222222222,27.241666666666667,53.861111111111114,-0.16277777777776592,5.455555555555556,-15.986111111111114,20.32824206349207,20.72685714285715,19.994444444444454,32.69722222222222,0
2023-07-27 18:00:00,3,20.399999999999995,69.86111111111111,1009.5722222222224,19.80527777777778,-0.020917818166365565,0.7223720264814542,6.148333333333331,0.9254802699896161,0,0.0,5.883333333333334,1.5,26.333333333333332,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,A,19.994444444444454,32.69722222222222,37.875,-0.1891666666666758,-12.297222222222228,31.986111111111114,20.097847222222224,20.43444444444445,19.80527777777778,32.69722222222222,0
2023-07-28 00:00:00,3,17.683333333333337,69.98611111111111,1009.4611111111111,19.624444444444443,-0.03718224419089412,0.6072559241797955,5.3074560185185184,1.0503716919417183,0,0.0,6.583333333333335,0.6600000000000001,4.833333333333333,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,A,19.80527777777778,20.399999999999995,69.86111111111111,-0.18083333333333584,-2.716666666666658,0.125,19.895347222222224,20.15722222222222,19.624444444444443,32.69722222222222,0
2023-07-28 06:00:00,3,29.761764705882356,46.970588235294116,1009.6529411764704,20.76235294117647,1.1280669996474588,2.219508067574823,15.78248875432526,0.6749402428530451,331,0.0,7.076470588235294,12.880000000000003,524.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,A,19.624444444444443,17.683333333333337,69.98611111111111,1.1379084967320274,12.07843137254902,-23.015522875817,20.046629901960785,20.76235294117647,19.624444444444443,32.69722222222222,1
2023-07-28 12:00:00,3,32.16571428571429,43.48571428571429,1007.5799999999999,31.118000000000002,-1.262640111701868,2.7123931017681624,18.17822367346939,0.9382580978635424,672,0.0,12.557142857142857,16.71,555.1714285714286,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,A,20.76235294117647,29.761764705882356,46.970588235294116,10.355647058823532,2.403949579831931,-3.4848739495798284,22.827518790849673,31.118000000000002,19.624444444444443,32.16571428571429,2
2023-07-28 18:00:00,3,23.86111111111111,64.22222222222223,1008.8361111111111,26.029722222222226,-0.22376289403663627,1.0587118905080661,8.536975308641974,1.047005586592179,0,0.0,16.533333333333328,3.7799999999999994,24.333333333333332,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,A,31.118000000000002,32.16571428571429,43.48571428571429,-5.088277777777776,-8.304603174603177,20.73650793650794,24.383629901960788,31.118000000000002,19.624444444444443,32.16571428571429,0
2023-07-29 00:00:00,3,20.04705882352941,81.32352941176471,1009.9588235294119,25.145000000000003,-0.10452983518907816,0.43798219935972416,3.744083044982699,1.1947037451089997,0,0.0,8.55294117647059,0.8200000000000001,5.647058823529412,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,A,26.029722222222226,23.86111111111111,64.22222222222223,-0.8847222222222229,-3.814052287581699,17.10130718954248,25.763768790849674,31.118000000000002,20.76235294117647,32.16571428571429,0
2023-07-29 06:00:00,3,32.60277777777778,50.111111111111114,1009.7388888888888,24.39805555555556,-0.14448231178108628,2.4541092432180807,16.265163580246913,0.726072579978507,8,0.0,2.5166666666666666,12.659999999999997,497.6666666666667,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,A,25.145000000000003,20.04705882352941,81.32352941176471,-0.7469444444444449,12.55571895424837,-31.212418300653596,26.67269444444445,31.118000000000002,24.39805555555556,32.60277777777778,1
2023-07-29 12:00:00,3,34.99714285714286,43.02857142857143,1006.7371428571429,23.669714285714285,-0.09945206058070001,3.2028160037368165,19.93837224489796,0.6575442495436145,-1,0.0,11.657142857142853,17.51,571.2285714285714,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,A,24.39805555555556,32.60277777777778,50.111111111111114,-0.7283412698412732,2.3943650793650804,-7.082539682539682,24.81062301587302,26.029722222222226,23.669714285714285,34.99714285714286,0
2023-07-29 18:00:00,3,25.791428571428572,58.9,1007.2800000000001,23.13371428571428,-0.07368712630621274,1.364609256590799,10.600277142857143,0.8634744587821263,0,0.0,18.78571428571429,4.880000000000001,19.97142857142857,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,A,23.669714285714285,34.99714285714286,43.02857142857143,-0.5360000000000049,-9.20571428571429,15.871428571428567,24.08662103174603,25.145000000000003,23.13371428571428,34.99714285714286,0
2023-07-30 00:00:00,3,20.869444444444447,76.68055555555556,1008.9611111111111,22.738333333333337,-0.06621316616212143,0.5753212657282947,4.866638503086421,1.039730725263559,0,0.0,9.116666666666665,1.08,5.166666666666667,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,A,23.13371428571428,25.791428571428572,58.9,-0.3953809523809433,-4.921984126984125,17.78055555555556,23.484954365079364,24.39805555555556,22.738333333333337,34.99714285714286,0
2023-07-30 06:00:00,3,32.43333333333333,48.55555555555556,1008.5444444444443,22.343888888888888,-0.06437865532640406,2.5066059579738913,16.685148148148148,0.66831173147225,1,0.0,4.533333333333334,13.5,526.0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,A,22.738333333333337,20.869444444444447,76.68055555555556,-0.39444444444444926,11.563888888888883,-28.125,22.9714126984127,23.669714285714285,22.343888888888888,34.99714285714286,0
2023-07-30 12:00:00,3,35.72777777777778,42.138888888888886,1006.1055555555556,22.057777777777783,-0.031403110573481795,3.3865154590116733,20.67248919753087,0.6005747995764635,-1,0.0,2.766666666666667,15.239999999999998,562.8333333333334,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,A,22.343888888888888,32.43333333333333,48.55555555555556,-0.2861111111111043,3.2944444444444514,-6.416666666666671,22.56842857142857,23.13371428571428,22.057777777777783,35.72777777777778,0
2023-07-30 18:00:00,3,25.871428571428567,68.02857142857142,1007.5628571428573,21.808000000000003,-0.04326528543716157,1.0665592508234685,8.271465306122447,0.8115683147262097,0,0.0,5.742857142857142,1.54,23.142857142857142,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,A,22.057777777777783,35.72777777777778,42.138888888888886,-0.24977777777777987,-9.856349206349215,25.88968253968254,22.237000000000002,22.738333333333337,21.808000000000003,35.72777777777778,0
2023-07-31 00:00:00,3,20.977777777777774,86.97222222222223,1009.1305555555552,21.529444444444444,-0.05373146868928908,0.3235595420551127,2.7329382716049366,0.9796006066734076,0,0.0,7.683333333333334,0.7200000000000001,4.833333333333333,0.7071067811865475,0.7071067811865476,0.0,1.0,A,21.808000000000003,25.871428571428567,68.02857142857142,-0.27855555555555966,-4.893650793650792,18.943650793650804,21.934777777777782,22.343888888888888,21.529444444444444,35.72777777777778,0
2023-07-31 06:00:00,3,31.265714285714292,56.22857142857143,1009.1342857142859,23.996,2.19416627212156,1.9964156289370463,13.68544979591837,0.7436996369432389,528,0.0,10.148571428571428,12.269999999999998,456.45714285714286,0.7071067811865476,-0.7071067811865475,0.0,1.0,A,21.529444444444444,20.977777777777774,86.97222222222223,2.466555555555555,10.287936507936518,-30.7436507936508,22.347805555555556,23.996,21.529444444444444,35.72777777777778,1
2023-07-31 12:00:00,3,34.27499999999999,46.44444444444444,1006.0250000000001,27.807499999999997,-1.5355041601051433,2.8926694856352806,18.356166666666663,0.78830616583983,174,0.0,5.950000000000001,15.72,552.3333333333334,-0.7071067811865471,-0.7071067811865479,0.0,1.0,A,23.996,31.265714285714292,56.22857142857143,3.8114999999999988,3.0092857142856992,-9.784126984126985,23.78523611111111,27.807499999999997,21.529444444444444,34.27499999999999,1
2023-07-31 18:00:00,3,23.538888888888884,73.29166666666667,1005.9722222222222,24.645555555555557,-0.12151622615056847,0.775161936269261,6.286844907407406,1.0043468417477928,0,0.0,4.6333333333333355,1.3800000000000001,21.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,A,27.807499999999997,34.27499999999999,46.44444444444444,-3.1619444444444404,-10.736111111111107,26.84722222222223,24.494625,27.807499999999997,21.529444444444444,34.27499999999999,0
