ts,line,air_temp,humidity,pressure,soil_moisture,soil_moisture_trend,volume_increase,rain_6h,wind_speed,et0,solar_radiation,hour_sin,hour_cos,weekday_sin,weekday_cos,mode,class
2023-09-08 12:00:00,1,34.78484848484849,32.666666666666664,1013.178787878788,22.77636363636364,-0.003155139200550241,0,0.0,8.066666666666666,12.68,492.8787878787879,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,A,0
2023-09-08 18:00:00,1,17.908823529411766,71.45588235294117,1014.4441176470588,22.739411764705885,-0.008563247082152128,0,0.0,6.994117647058822,1.21,3.176470588235294,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,A,0
2023-09-09 00:00:00,1,15.948571428571427,77.24285714285715,1015.2057142857144,22.673142857142853,-0.012050139525170653,0,0.0,2.3314285714285723,0.12000000000000001,0.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,A,0
2023-09-09 06:00:00,1,31.22285714285714,41.41428571428571,1014.6771428571428,22.632571428571428,-0.0076868413476888706,0,0.0,4.2457142857142856,10.549999999999997,434.42857142857144,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,A,0
2023-09-09 12:00:00,1,34.93142857142857,33.4,1012.5257142857141,22.61714285714286,0.0009307046588234775,0,0.0,9.877142857142859,13.920000000000002,482.85714285714283,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,A,0
2023-09-09 18:00:00,1,17.863636363636363,73.87878787878788,1014.5969696969696,22.603333333333335,-0.009386915458743,0,0.0,7.445454545454546,1.37,2.909090909090909,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,A,0
2023-09-10 00:00:00,1,16.4,76.93055555555556,1015.2083333333334,22.538333333333338,-0.014930512755152392,0,0.0,4.266666666666667,0.24,0.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,A,0
2023-09-10 06:00:00,1,32.03823529411765,39.4264705882353,1014.6470588235296,22.49235294117647,-0.00792043271629194,0,0.0,4.4,10.469999999999999,437.88235294117646,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,A,0
2023-09-10 12:00:00,1,35.53939393939394,31.53030303030303,1012.1272727272726,22.47969696969697,0.0029699303945443277,0,0.0,7.739393939393938,13.3,504.09090909090907,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,A,0
2023-09-10 18:00:00,1,19.28333333333334,64.68055555555556,1013.0777777777777,22.471111111111114,-0.0007088107040600177,0,0.0,6.749999999999998,1.32,2.5,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,A,0
2023-09-11 00:00:00,1,18.027272727272727,65.89393939393939,1012.5545454545453,22.408181818181816,-0.009343452518546572,0,0.0,5.621212121212122,0.6200000000000001,0.0,0.7071067811865475,0.7071067811865476,0.0,1.0,A,0
2023-09-11 06:00:00,1,32.04705882352942,38.63235294117647,1011.535294117647,22.372352941176473,-0.0008869449474835377,0,0.0,2.8823529411764715,10.299999999999999,438.11764705882354,0.7071067811865476,-0.7071067811865475,0.0,1.0,A,0
2023-09-11 12:00:00,1,36.273529411764706,29.352941176470587,1008.3,22.38647058823529,0.006037011380290572,0,0.0,6.48235294117647,13.0,475.2352941176471,-0.7071067811865471,-0.7071067811865479,0.0,1.0,A,0
2023-09-11 18:00:00,1,19.563636363636363,66.46969696969697,1009.6636363636362,22.37727272727273,-0.004041545333950236,0,0.0,5.712121212121212,1.29,2.3636363636363638,-0.7071067811865477,0.7071067811865474,0.0,1.0,A,0
2023-09-12 00:00:00,1,19.097142857142856,71.28571428571429,1010.2685714285715,22.307142857142857,-0.02347662010307365,0,0.0,6.165714285714286,0.6500000000000001,0.0,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,A,0
2023-09-12 06:00:00,1,31.400000000000002,43.833333333333336,1010.6303030303031,22.605757575757575,0.2114859392401933,0,0.0,3.1151515151515152,9.11,390.7878787878788,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,A,0
2023-09-12 12:00:00,1,36.138888888888886,33.56944444444444,1008.2527777777775,23.206111111111106,0.030509399445325058,0,0.0,4.400000000000001,12.779999999999996,458.6666666666667,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,A,0
2023-09-12 18:00:00,1,24.094285714285714,58.714285714285715,1010.1971428571427,23.287142857142857,-0.002266260685739229,0,0.0,8.374285714285717,1.8300000000000003,1.8857142857142857,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,A,0
2023-09-13 00:00:00,1,18.38857142857143,73.32857142857142,1011.1285714285714,23.234,-0.010217819304677685,0,0.0,9.631428571428568,1.4100000000000001,0.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,A,0
2023-09-13 06:00:00,1,25.315151515151513,59.803030303030305,1012.2333333333332,23.203636363636363,0.0018016801411833015,0,0.6000000000000001,5.151515151515151,6.970000000000001,277.75757575757575,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,A,0
2023-09-13 12:00:00,1,31.390625,40.375,1010.46875,23.284374999999997,0.021330441729473897,0,0.6000000000000001,10.584375,10.280000000000001,399.0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,A,0
2023-09-13 18:00:00,1,22.009999999999998,68.15,1012.885,23.338000000000005,-0.015257429110204425,0,0.0,6.794999999999999,0.26,2.25,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,A,0
2023-06-29 12:00:00,2,33.93043478260871,35.93478260869565,1009.3000000000001,31.430869565217403,-0.1762310991959206,165,0.0,8.895652173913044,9.139999999999997,474.0869565217391,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,A,1
2023-06-29 18:00:00,2,24.508333333333336,53.916666666666664,1009.5944444444447,30.94027777777778,-0.07427934967856764,0,0.0,7.416666666666667,2.8199999999999994,32.5,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,A,0
2023-06-30 00:00:00,2,20.345714285714287,84.35714285714286,1009.3628571428573,30.617428571428576,-0.05544820872665474,0,1.2000000000000002,7.405714285714286,0.41000000000000003,9.371428571428572,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,A,0
2023-06-30 06:00:00,2,24.699999999999996,69.23611111111111,1008.4888888888888,30.309444444444452,-0.051728100704754865,0,3.000000000000001,3.2666666666666666,7.259999999999999,295.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,A,0
2023-06-30 12:00:00,2,20.133333333333326,88.04166666666667,1007.8611111111109,32.26027777777778,1.2412557562077975,0,16.2,5.616666666666668,7.739999999999998,289.8333333333333,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,A,0
2023-06-30 18:00:00,2,18.469444444444445,94.91666666666667,1007.5388888888891,35.5761111111111,-0.020155000770653454,0,44.99999999999999,7.533333333333333,0.54,15.166666666666666,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,A,0
2023-07-01 00:00:00,2,17.879411764705882,95.61764705882354,1006.7117647058825,35.22852941176471,-0.1156749964318886,0,0.0,6.26764705882353,0.15,9.029411764705882,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-01 06:00:00,2,23.802857142857142,76.9,1006.2914285714285,34.928000000000004,0.03281622066491901,0,0.0,4.602857142857142,11.079999999999998,483.42857142857144,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-01 12:00:00,2,31.62777777777778,47.791666666666664,1003.0805555555557,34.650555555555556,-0.28528150722508583,0,0.0,5.150000000000001,15.300000000000002,616.1666666666666,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-01 18:00:00,2,21.177777777777777,83.52777777777777,1004.4416666666667,32.76222222222222,-0.25862603240548504,0,0.0,6.7333333333333325,1.5599999999999998,34.333333333333336,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-02 00:00:00,2,19.391666666666666,86.05555555555556,1005.6527777777776,31.61472222222222,-0.14137028069755564,0,0.0,7.066666666666666,0.48,11.0,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,A,0
2023-07-02 06:00:00,2,31.958333333333332,48.986111111111114,1005.8444444444447,31.156388888888884,-0.046850988171078856,0,0.0,3.249999999999999,13.740000000000002,555.8333333333334,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,A,0
2023-07-02 12:00:00,2,34.074285714285715,44.371428571428574,1004.517142857143,29.860000000000003,-0.30293056899166404,0,3.8999999999999995,3.548571428571428,15.050000000000002,579.8571428571429,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,A,0
